DATA_VALUE,TIME_COUNT,ID_LOGS,NOTE
2.92,47776,33,SQL INSERT FAILED
2.92,48121,33,SQL INSERT FAILED
2.92,48464,33,SQL INSERT FAILED
2.92,48783,33,SQL INSERT FAILED
2.92,49136,33,SQL INSERT FAILED
2.92,49481,33,SQL INSERT FAILED
2.92,49827,33,SQL INSERT FAILED
2.92,50146,33,SQL INSERT FAILED
2.92,50465,33,SQL INSERT FAILED
2.92,50794,33,SQL INSERT FAILED
2.92,51140,33,SQL INSERT FAILED
2.92,51467,33,SQL INSERT FAILED
2.92,51795,33,SQL INSERT FAILED
2.92,52121,33,SQL INSERT FAILED
2.92,52437,33,SQL INSERT FAILED
2.92,52757,33,SQL INSERT FAILED
2.92,53085,33,SQL INSERT FAILED
2.92,53407,33,SQL INSERT FAILED
2.92,53753,33,SQL INSERT FAILED
2.92,54095,33,SQL INSERT FAILED
2.92,54421,33,SQL INSERT FAILED
2.92,54781,33,SQL INSERT FAILED
2.92,55123,33,SQL INSERT FAILED
2.92,70226,33,SQL INSERT FAILED
2.92,70589,33,SQL INSERT FAILED
2.92,70917,33,SQL INSERT FAILED
2.92,71251,33,SQL INSERT FAILED
2.92,71575,33,SQL INSERT FAILED
2.92,71921,33,SQL INSERT FAILED
2.92,72272,33,SQL INSERT FAILED
2.92,72605,33,SQL INSERT FAILED
2.92,72929,33,SQL INSERT FAILED
2.92,73263,33,SQL INSERT FAILED
2.92,73584,33,SQL INSERT FAILED
2.92,73914,33,SQL INSERT FAILED
2.92,74247,33,SQL INSERT FAILED
2.92,74592,33,SQL INSERT FAILED
2.92,74926,33,SQL INSERT FAILED
2.92,75262,33,SQL INSERT FAILED
2.92,75581,33,SQL INSERT FAILED
2.92,75900,33,SQL INSERT FAILED
2.92,76221,33,SQL INSERT FAILED
2.92,76551,33,SQL INSERT FAILED
2.92,76873,33,SQL INSERT FAILED
2.92,77203,33,SQL INSERT FAILED
2.92,77595,33,SQL INSERT FAILED
2.92,77924,33,SQL INSERT FAILED
2.92,78251,33,SQL INSERT FAILED
2.92,78580,33,SQL INSERT FAILED
2.92,78923,33,SQL INSERT FAILED
2.92,79260,33,SQL INSERT FAILED
2.92,79596,33,SQL INSERT FAILED
2.92,79935,33,SQL INSERT FAILED
2.92,80262,33,SQL INSERT FAILED
2.92,80596,33,SQL INSERT FAILED
2.92,80923,33,SQL INSERT FAILED
2.92,81253,33,SQL INSERT FAILED
2.92,81582,33,SQL INSERT FAILED
2.92,81909,33,SQL INSERT FAILED
2.92,82274,33,SQL INSERT FAILED
2.92,82600,33,SQL INSERT FAILED
2.92,82942,33,SQL INSERT FAILED
2.92,83268,33,SQL INSERT FAILED
2.92,83630,33,SQL INSERT FAILED
2.92,83958,33,SQL INSERT FAILED
2.92,84312,33,SQL INSERT FAILED
2.92,84647,33,SQL INSERT FAILED
2.92,84985,33,SQL INSERT FAILED
2.92,85323,33,SQL INSERT FAILED
2.92,85679,33,SQL INSERT FAILED
2.92,86039,33,SQL INSERT FAILED
2.92,86369,33,SQL INSERT FAILED
2.92,86714,33,SQL INSERT FAILED
2.92,87056,33,SQL INSERT FAILED
2.92,87386,33,SQL INSERT FAILED
2.92,87728,33,SQL INSERT FAILED
2.92,88077,33,SQL INSERT FAILED
2.92,88407,33,SQL INSERT FAILED
2.92,88754,33,SQL INSERT FAILED
2.92,89102,33,SQL INSERT FAILED
2.92,89446,33,SQL INSERT FAILED
2.92,89776,33,SQL INSERT FAILED
-1,0,-1,Error on SQL Server connection
2.92,126,-1,Fallback mode
2.92,442,-1,Fallback mode
2.92,755,-1,Fallback mode
2.92,1061,-1,Fallback mode
2.92,1365,-1,Fallback mode
2.92,1668,-1,Fallback mode
2.92,1973,-1,Fallback mode
2.92,2287,-1,Fallback mode
2.92,2600,-1,Fallback mode
2.92,2906,-1,Fallback mode
2.92,3224,-1,Fallback mode
2.92,3541,-1,Fallback mode
2.92,3847,-1,Fallback mode
2.92,4153,-1,Fallback mode
2.92,4461,-1,Fallback mode
2.92,4779,-1,Fallback mode
2.92,5092,-1,Fallback mode
2.92,5416,-1,Fallback mode
2.92,5728,-1,Fallback mode
2.92,6034,-1,Fallback mode
2.92,6353,-1,Fallback mode
2.92,6789,-1,Fallback mode
2.92,7100,-1,Fallback mode
-1,0,-1,Malformed or unreadable data
2.92,7438,-1,Fallback mode
2.92,7746,-1,Fallback mode
2.92,8062,-1,Fallback mode
2.92,8370,-1,Fallback mode
2.92,8683,-1,Fallback mode
2.92,9004,-1,Fallback mode
2.92,9323,-1,Fallback mode
2.92,9635,-1,Fallback mode
2.92,9941,-1,Fallback mode
2.92,10248,-1,Fallback mode
2.92,10559,-1,Fallback mode
2.92,10865,-1,Fallback mode
2.92,11177,-1,Fallback mode
2.92,11496,-1,Fallback mode
2.92,11809,-1,Fallback mode
2.92,12127,-1,Fallback mode
2.92,12435,-1,Fallback mode
2.92,12753,-1,Fallback mode
2.92,13077,-1,Fallback mode
-1,0,-1,Error on SQL Server connection
2.92,372,-1,Fallback mode
2.92,376,-1,Fallback mode
2.92,378,-1,Fallback mode
2.92,379,-1,Fallback mode
2.92,382,-1,Fallback mode
2.92,384,-1,Fallback mode
2.92,386,-1,Fallback mode
2.92,388,-1,Fallback mode
2.92,391,-1,Fallback mode
2.92,392,-1,Fallback mode
2.92,393,-1,Fallback mode
-1,0,-1,Malformed or unreadable data
2.92,868,-1,Fallback mode
2.92,1396,-1,Fallback mode
2.92,1925,-1,Fallback mode
2.92,2454,-1,Fallback mode
2.92,2983,-1,Fallback mode
2.92,3511,-1,Fallback mode
2.92,4056,-1,Fallback mode
2.92,4569,-1,Fallback mode
2.92,5098,-1,Fallback mode
2.92,5643,-1,Fallback mode
2.92,6159,-1,Fallback mode
2.92,6684,-1,Fallback mode
2.92,7213,-1,Fallback mode
2.92,7741,-1,Fallback mode
2.92,8273,-1,Fallback mode
2.92,8816,-1,Fallback mode
2.92,9327,-1,Fallback mode
2.92,9856,-1,Fallback mode
2.92,10384,-1,Fallback mode
2.92,10913,-1,Fallback mode
2.92,11443,-1,Fallback mode
2.92,11971,-1,Fallback mode
2.92,12500,-1,Fallback mode
2.92,13029,-1,Fallback mode
2.92,13558,-1,Fallback mode
2.92,14087,-1,Fallback mode
2.92,14615,-1,Fallback mode
2.92,15144,-1,Fallback mode
2.92,15673,-1,Fallback mode
2.92,16202,-1,Fallback mode
2.92,16730,-1,Fallback mode
2.92,17259,-1,Fallback mode
2.92,17793,-1,Fallback mode
2.92,18317,-1,Fallback mode
2.92,18846,-1,Fallback mode
2.92,19374,-1,Fallback mode
2.92,19903,-1,Fallback mode
2.92,20432,-1,Fallback mode
2.92,20961,-1,Fallback mode
2.92,21489,-1,Fallback mode
2.92,22017,-1,Fallback mode
2.92,22547,-1,Fallback mode
2.92,23076,-1,Fallback mode
2.92,23605,-1,Fallback mode
2.92,24133,-1,Fallback mode
2.92,24662,-1,Fallback mode
2.92,25191,-1,Fallback mode
2.92,25720,-1,Fallback mode
2.92,26249,-1,Fallback mode
2.92,26776,-1,Fallback mode
2.92,27306,-1,Fallback mode
2.92,27835,-1,Fallback mode
2.92,28364,-1,Fallback mode
2.92,28893,-1,Fallback mode
2.92,29421,-1,Fallback mode
2.92,29950,-1,Fallback mode
2.92,30480,-1,Fallback mode
2.92,31008,-1,Fallback mode
2.92,31536,-1,Fallback mode
2.92,32065,-1,Fallback mode
2.92,32594,-1,Fallback mode
2.92,33123,-1,Fallback mode
2.92,33652,-1,Fallback mode
2.92,34180,-1,Fallback mode
2.92,34709,-1,Fallback mode
2.92,35238,-1,Fallback mode
2.92,35767,-1,Fallback mode
2.92,36295,-1,Fallback mode
2.92,36824,-1,Fallback mode
2.92,37353,-1,Fallback mode
2.92,37882,-1,Fallback mode
2.92,38410,-1,Fallback mode
2.92,38939,-1,Fallback mode
2.92,39468,-1,Fallback mode
2.92,39996,-1,Fallback mode
2.92,40525,-1,Fallback mode
2.92,41054,-1,Fallback mode
2.92,41583,-1,Fallback mode
2.92,42111,-1,Fallback mode
2.92,42640,-1,Fallback mode
2.92,43169,-1,Fallback mode
2.92,43698,-1,Fallback mode
2.92,44227,-1,Fallback mode
2.92,44755,-1,Fallback mode
2.92,45284,-1,Fallback mode
2.92,45813,-1,Fallback mode
2.92,46342,-1,Fallback mode
2.92,46870,-1,Fallback mode
2.92,47399,-1,Fallback mode
2.92,47927,-1,Fallback mode
2.92,48456,-1,Fallback mode
2.92,48985,-1,Fallback mode
2.92,49514,-1,Fallback mode
2.92,50043,-1,Fallback mode
2.92,50570,-1,SQL INSERT FAILED
2.92,51100,-1,Fallback mode
2.92,51629,-1,Fallback mode
2.92,52158,-1,Fallback mode
2.92,52685,-1,Fallback mode
2.92,53215,-1,Fallback mode
2.92,53744,-1,Fallback mode
2.92,72659,-1,Fallback mode
2.92,72664,-1,Fallback mode
2.92,72666,-1,Fallback mode
2.92,72669,-1,Fallback mode
2.92,72673,-1,Fallback mode
2.92,72677,-1,Fallback mode
2.92,72682,-1,Fallback mode
2.92,72684,-1,Fallback mode
2.92,72687,-1,Fallback mode
2.92,72689,-1,Fallback mode
2.92,72691,-1,Fallback mode
2.92,72693,-1,Fallback mode
2.92,72698,-1,Fallback mode
2.92,72700,-1,Fallback mode
2.92,72703,-1,Fallback mode
2.92,72705,-1,Fallback mode
2.92,72708,-1,Fallback mode
2.92,72710,-1,Fallback mode
2.92,72713,-1,Fallback mode
2.92,72714,-1,Fallback mode
2.92,72715,-1,Fallback mode
2.92,72717,-1,Fallback mode
2.92,72719,-1,Fallback mode
2.92,72720,-1,Fallback mode
2.92,72722,-1,Fallback mode
2.92,72723,-1,Fallback mode
2.92,72724,-1,Fallback mode
2.92,72726,-1,Fallback mode
2.92,72733,-1,Fallback mode
2.92,72736,-1,Fallback mode
2.92,72738,-1,Fallback mode
2.92,72740,-1,Fallback mode
2.92,72741,-1,Fallback mode
2.92,72746,-1,Fallback mode
2.92,72752,-1,Fallback mode
2.92,72777,-1,Fallback mode
2.92,73306,-1,Fallback mode
2.92,73833,-1,Fallback mode
2.92,74362,-1,Fallback mode
2.92,74891,-1,Fallback mode
2.92,75420,-1,Fallback mode
2.92,75948,-1,Fallback mode
2.92,76478,-1,Fallback mode
2.92,77006,-1,Fallback mode
2.92,77535,-1,Fallback mode
2.92,78068,-1,Fallback mode
2.92,78599,-1,Fallback mode
2.92,79121,-1,Fallback mode
2.92,79657,-1,Fallback mode
2.92,80181,-1,Fallback mode
2.92,80709,-1,Fallback mode
2.92,81243,-1,Fallback mode
2.92,81779,-1,Fallback mode
2.92,82296,-1,Fallback mode
2.92,82826,-1,Fallback mode
2.92,83352,-1,Fallback mode
2.92,83882,-1,Fallback mode
2.92,84410,-1,Fallback mode
2.92,84937,-1,Fallback mode
2.92,85469,-1,Fallback mode
2.92,86001,-1,Fallback mode
2.92,86553,-1,Fallback mode
2.92,87053,-1,Fallback mode
2.92,87582,-1,Fallback mode
2.92,88109,-1,Fallback mode
2.92,88640,-1,Fallback mode
2.92,89168,-1,Fallback mode
2.92,89696,-1,Fallback mode
2.92,90231,-1,Fallback mode
2.92,90753,-1,Fallback mode
2.92,91281,-1,Fallback mode
2.92,91810,-1,Fallback mode
2.92,92346,-1,Fallback mode
2.92,92868,-1,Fallback mode
2.92,93395,-1,Fallback mode
2.92,93924,-1,Fallback mode
2.92,94461,-1,Fallback mode
2.92,94982,-1,Fallback mode
2.92,95510,-1,Fallback mode
2.92,96040,-1,Fallback mode
2.92,109605,-1,Fallback mode
2.92,109609,-1,SQL INSERT FAILED
2.92,109626,-1,Fallback mode
2.92,109628,-1,Fallback mode
2.92,109629,-1,Fallback mode
2.92,109631,-1,Fallback mode
2.92,109632,-1,Fallback mode
2.92,109634,-1,Fallback mode
2.92,109636,-1,Fallback mode
2.92,109637,-1,Fallback mode
2.92,109641,-1,Fallback mode
2.92,109643,-1,Fallback mode
2.92,109645,-1,Fallback mode
2.92,109647,-1,Fallback mode
2.92,109650,-1,Fallback mode
2.92,109652,-1,Fallback mode
2.92,109655,-1,Fallback mode
2.92,109658,-1,Fallback mode
2.92,109659,-1,Fallback mode
2.92,109662,-1,Fallback mode
2.92,109663,-1,Fallback mode
2.92,109665,-1,Fallback mode
2.92,109668,-1,Fallback mode
2.92,109671,-1,Fallback mode
2.92,109674,-1,Fallback mode
2.92,109786,-1,Fallback mode
2.92,110318,-1,Fallback mode
2.92,110844,-1,Fallback mode
2.92,111373,-1,Fallback mode
2.92,111901,-1,Fallback mode
2.92,112429,-1,Fallback mode
2.92,112958,-1,Fallback mode
2.92,113487,-1,Fallback mode
2.92,114016,-1,Fallback mode
2.92,114544,-1,Fallback mode
2.92,115074,-1,Fallback mode
2.92,115603,-1,Fallback mode
2.92,116132,-1,Fallback mode
2.92,116659,-1,Fallback mode
2.92,117189,-1,Fallback mode
2.92,117717,-1,Fallback mode
2.92,118247,-1,Fallback mode
2.92,118775,-1,Fallback mode
2.92,119303,-1,Fallback mode
2.92,119832,-1,Fallback mode
2.92,120361,-1,Fallback mode
2.92,120892,-1,Fallback mode
2.92,121418,-1,Fallback mode
2.92,121948,-1,Fallback mode
2.92,122476,-1,Fallback mode
2.92,123004,-1,Fallback mode
2.92,123534,-1,Fallback mode
2.92,124062,-1,Fallback mode
2.92,124590,-1,Fallback mode
2.92,125123,-1,Fallback mode
2.92,125651,-1,Fallback mode
2.92,126177,-1,Fallback mode
2.92,126707,-1,Fallback mode
2.92,127234,-1,Fallback mode
2.92,127763,-1,Fallback mode
2.92,128293,-1,Fallback mode
2.92,128822,-1,Fallback mode
2.92,129350,-1,Fallback mode
2.92,129880,-1,Fallback mode
2.92,130407,-1,Fallback mode
2.92,130936,-1,Fallback mode
2.92,131467,-1,Fallback mode
2.92,131997,-1,Fallback mode
2.92,132522,-1,Fallback mode
2.92,133050,-1,Fallback mode
2.92,133579,-1,Fallback mode
2.92,134108,-1,Fallback mode
2.92,134637,-1,Fallback mode
2.92,135165,-1,Fallback mode
2.92,135694,-1,Fallback mode
2.92,136263,-1,Fallback mode
2.92,136752,-1,Fallback mode
2.92,137282,-1,Fallback mode
2.92,137816,-1,Fallback mode
2.92,138340,-1,Fallback mode
2.92,138871,-1,Fallback mode
2.92,139396,-1,Fallback mode
2.92,139928,-1,Fallback mode
-1,0,34,Malformed or unreadable data
2.92,9336,34,Falback mode ON
2.92,24152,34,Fallback mode
2.92,24154,34,Fallback mode
2.92,24156,34,Fallback mode
2.92,24158,34,Fallback mode
2.92,24160,34,Fallback mode
2.92,24162,34,Fallback mode
2.92,24163,34,Fallback mode
2.92,24167,34,Fallback mode
1.93,24168,34,Fallback mode
1.61,24169,34,Fallback mode
1.13,24170,34,Fallback mode
0.52,24172,34,Fallback mode
0.55,24174,34,Fallback mode
0.56,24175,34,Fallback mode
0.51,24177,34,Fallback mode
0.68,24178,34,Fallback mode
0.64,24179,34,Fallback mode
0.60,24183,34,Fallback mode
0.58,24184,34,Fallback mode
0.27,24185,34,Fallback mode
0.26,24187,34,Fallback mode
0.26,24188,34,Fallback mode
0.26,24190,34,Fallback mode
0.26,24191,34,Fallback mode
0.30,24192,34,Fallback mode
0.66,24194,34,Fallback mode
0.66,24195,34,Fallback mode
0.62,24198,34,Fallback mode
0.95,24649,34,Fallback mode
1.06,25185,34,Fallback mode
0.60,25705,34,Fallback mode
0.47,26235,34,Fallback mode
0.24,26771,34,Fallback mode
0.34,27288,34,Fallback mode
0.83,27816,34,Fallback mode
0.88,28345,34,Fallback mode
1.16,28875,34,Fallback mode
1.42,29402,34,Fallback mode
1.58,29931,34,Fallback mode
1.65,30460,34,Fallback mode
1.71,30988,34,Fallback mode
2.14,31517,34,Fallback mode
2.31,32045,34,Fallback mode
2.53,32574,34,Fallback mode
2.93,33103,34,Fallback mode
2.93,33631,34,Fallback mode
2.93,34168,34,Fallback mode
2.93,34689,34,Fallback mode
2.66,35217,34,Fallback mode
2.65,35746,34,Fallback mode
2.65,36274,34,Fallback mode
2.65,36803,34,Fallback mode
2.65,37332,34,Fallback mode
2.42,37860,34,Fallback mode
2.23,38390,34,Fallback mode
2.19,38918,34,Fallback mode
1.89,39446,34,Fallback mode
2.11,39975,34,Fallback mode
2.52,40503,34,Fallback mode
1.82,41032,34,Fallback mode
1.59,41565,34,Fallback mode
1.42,42091,34,Fallback mode
1.07,42618,34,Fallback mode
0.70,43145,34,Fallback mode
0.44,43673,34,Fallback mode
0.03,44200,34,Fallback mode
0.02,44726,34,Fallback mode
0.03,45253,34,Fallback mode
0.27,45781,34,Fallback mode
0.75,46308,34,Fallback mode
1.20,46837,34,Fallback mode
1.36,47366,34,Fallback mode
1.77,47894,34,Fallback mode
1.98,48423,34,Fallback mode
2.25,48952,34,Fallback mode
2.93,49501,34,Fallback mode
2.93,50009,34,Fallback mode
2.93,50539,34,Fallback mode
2.93,51069,34,Fallback mode
2.93,51595,34,Fallback mode
2.24,52124,34,Fallback mode
1.82,52652,34,Fallback mode
1.27,53181,34,Fallback mode
0.74,53709,34,Fallback mode
0.42,54243,34,Fallback mode
0.37,54764,34,Fallback mode
0.37,55292,34,Fallback mode
0.15,55819,34,Fallback mode
0.47,56347,34,Fallback mode
0.40,56875,34,Fallback mode
0.45,57402,34,Fallback mode
0.48,57948,34,Fallback mode
0.45,58458,34,Fallback mode
0.50,58986,34,Fallback mode
0.08,59513,34,Fallback mode
0.08,60041,34,Fallback mode
0.08,60569,34,Fallback mode
0.08,61095,34,Fallback mode
0.06,61622,34,Fallback mode
0.31,62150,34,Fallback mode
0.58,62677,34,Fallback mode
1.04,63218,34,Fallback mode
1.04,63735,34,Fallback mode
1.04,64268,34,Fallback mode
1.04,64798,34,Fallback mode
1.04,65324,34,Fallback mode
1.04,65851,34,Fallback mode
1.04,66378,34,Fallback mode
1.04,66915,34,Fallback mode
1.04,67437,34,Fallback mode
1.04,67965,34,Fallback mode
1.04,68494,34,Fallback mode
1.04,69035,34,Fallback mode
1.04,69551,34,Fallback mode
1.04,70113,34,Fallback mode
1.04,70609,34,Fallback mode
1.04,71138,34,Fallback mode
1.04,71668,34,Fallback mode
1.04,72197,34,Fallback mode
1.04,72722,34,Fallback mode
1.04,73254,34,Fallback mode
1.04,73785,34,Fallback mode
1.04,74316,34,Fallback mode
1.04,74841,34,Fallback mode
1.04,75366,34,Fallback mode
1.04,75900,34,Fallback mode
1.04,76426,34,Fallback mode
1.04,76954,34,Fallback mode
1.04,77483,34,Fallback mode
1.04,78017,34,Fallback mode
1.04,78539,34,Fallback mode
1.04,79071,34,Fallback mode
1.04,79597,34,Fallback mode
1.04,80129,34,Fallback mode
1.04,80652,34,Fallback mode
1.04,81181,34,Fallback mode
1.04,81709,34,Fallback mode
1.04,82238,34,Fallback mode
1.04,82767,34,Fallback mode
1.04,83295,34,Fallback mode
1.04,83824,34,Fallback mode
1.04,84353,34,Fallback mode
1.04,84881,34,Fallback mode
1.04,85410,34,Fallback mode
1.04,85939,34,Fallback mode
1.04,86467,34,Fallback mode
1.04,86996,34,Fallback mode
1.04,87526,34,Fallback mode
1.04,88053,34,Fallback mode
1.04,88583,34,Fallback mode
1.04,89111,34,Fallback mode
1.04,89639,34,Fallback mode
1.04,90168,34,Fallback mode
1.04,90701,34,Fallback mode
1.04,91225,34,Fallback mode
1.04,91754,34,Fallback mode
1.04,92283,34,Fallback mode
1.04,92811,34,Fallback mode
1.04,93340,34,Fallback mode
1.04,93869,34,Fallback mode
1.04,94397,34,Fallback mode
-1,0,-1,Error on SQL Server connection
-1,0,-1,Malformed or unreadable data
2.93,220,-1,Fallback mode
2.93,221,-1,Fallback mode
-1,0,-1,Malformed or unreadable data
2.05,707,-1,Fallback mode
1.27,1235,-1,Fallback mode
0.95,1764,-1,Fallback mode
0.88,2293,-1,Fallback mode
1.86,2821,-1,Fallback mode
1.93,3350,-1,Fallback mode
2.49,3879,-1,Fallback mode
2.48,4412,-1,Fallback mode
2.59,4936,-1,Fallback mode
2.61,5465,-1,Fallback mode
2.61,5994,-1,Fallback mode
2.61,6522,-1,Fallback mode
2.60,7051,-1,Fallback mode
2.92,7580,-1,Fallback mode
2.50,8109,-1,Fallback mode
1.53,8637,-1,Fallback mode
1.08,9166,-1,Fallback mode
0.02,9693,-1,Fallback mode
1.09,10221,-1,Fallback mode
1.50,10750,-1,Fallback mode
2.20,11279,-1,Fallback mode
2.95,11807,-1,Fallback mode
1.58,12336,-1,Fallback mode
0.90,12865,-1,Fallback mode
0.35,13393,-1,Fallback mode
1.08,13921,-1,Fallback mode
1.12,14450,-1,Fallback mode
1.12,14979,-1,Fallback mode
1.12,15507,-1,Fallback mode
1.09,16036,-1,Fallback mode
1.09,16565,-1,Fallback mode
1.10,17093,-1,Fallback mode
1.10,17622,-1,Fallback mode
1.09,18151,-1,Fallback mode
1.08,18681,-1,Fallback mode
1.08,19208,-1,Fallback mode
1.08,19737,-1,Fallback mode
1.08,20271,-1,Fallback mode
1.08,20794,-1,Fallback mode
1.08,21346,-1,Fallback mode
1.07,21852,-1,Fallback mode
1.07,22380,-1,Fallback mode
1.07,22909,-1,Fallback mode
1.07,23438,-1,Fallback mode
1.07,23967,-1,Fallback mode
1.06,24496,-1,Fallback mode
1.06,25024,-1,Fallback mode
1.06,25553,-1,Fallback mode
1.06,26081,-1,Fallback mode
1.06,26610,-1,Fallback mode
1.06,27139,-1,Fallback mode
1.06,27667,-1,Fallback mode
1.06,28196,-1,Fallback mode
1.06,28725,-1,Fallback mode
1.06,29253,-1,Fallback mode
1.06,29782,-1,Fallback mode
1.06,30311,-1,Fallback mode
1.06,30840,-1,Fallback mode
1.06,31368,-1,Fallback mode
1.06,31897,-1,Fallback mode
1.06,32426,-1,Fallback mode
1.06,32955,-1,Fallback mode
1.06,33483,-1,Fallback mode
1.06,34012,-1,Fallback mode
1.06,34543,-1,Fallback mode
1.06,35070,-1,Fallback mode
1.05,35598,-1,Fallback mode
1.05,36127,-1,Fallback mode
1.05,36656,-1,Fallback mode
1.05,37184,-1,Fallback mode
1.05,37713,-1,Fallback mode
1.05,38242,-1,Fallback mode
1.05,38771,-1,Fallback mode
1.05,39299,-1,Fallback mode
1.05,39829,-1,Fallback mode
1.05,40357,-1,Fallback mode
1.05,40886,-1,Fallback mode
1.05,41414,-1,Fallback mode
1.05,41943,-1,Fallback mode
1.05,42472,-1,Fallback mode
1.05,43000,-1,Fallback mode
1.05,43529,-1,Fallback mode
1.05,44058,-1,Fallback mode
1.05,50820,-1,Fallback mode
1.05,50823,-1,Fallback mode
1.05,50826,-1,Fallback mode
1.05,50827,-1,Fallback mode
1.05,50829,-1,Fallback mode
1.05,50830,-1,Fallback mode
1.05,50832,-1,Fallback mode
1.05,50836,-1,Fallback mode
1.05,50838,-1,Fallback mode
1.05,50839,-1,Fallback mode
1.05,50841,-1,Fallback mode
1.05,50843,-1,Fallback mode
1.05,50931,-1,Fallback mode
-1,0,-1,Error on SQL Server connection
1.15,74,-1,Fallback mode
1.15,600,-1,Fallback mode
1.15,1128,-1,Fallback mode
1.15,1656,-1,Fallback mode
1.15,2185,-1,Fallback mode
1.15,2714,-1,Fallback mode
1.15,3242,-1,Fallback mode
1.15,3770,-1,Fallback mode
1.15,4299,-1,Fallback mode
1.15,4827,-1,Fallback mode
1.15,5356,-1,Fallback mode
1.15,5884,-1,Fallback mode
1.15,6414,-1,Fallback mode
1.15,6942,-1,Fallback mode
1.15,7471,-1,Fallback mode
1.15,7998,-1,Fallback mode
1.15,8528,-1,Fallback mode
1.15,9061,-1,Fallback mode
1.15,9585,-1,Fallback mode
1.15,10112,-1,Fallback mode
1.15,10642,-1,Fallback mode
1.15,11169,-1,Fallback mode
1.15,11699,-1,Fallback mode
1.15,12231,-1,Fallback mode
1.15,12756,-1,Fallback mode
1.15,13284,-1,Fallback mode
1.15,13812,-1,Fallback mode
1.15,14340,-1,Fallback mode
1.15,14869,-1,Fallback mode
1.15,15397,-1,Fallback mode
1.15,15926,-1,Fallback mode
1.15,16457,-1,Fallback mode
1.15,16983,-1,Fallback mode
1.15,17512,-1,Fallback mode
1.15,18041,-1,Fallback mode
1.15,18569,-1,Fallback mode
1.15,19098,-1,Fallback mode
1.15,19627,-1,Fallback mode
1.15,20155,-1,Fallback mode
-1,0,-1,Error on SQL Server connection
1.14,98,-1,Fallback mode
1.14,126,-1,Fallback mode
1.14,127,-1,Fallback mode
1.14,128,-1,Fallback mode
1.14,129,-1,Fallback mode
1.14,129,-1,Fallback mode
1.14,130,-1,Fallback mode
1.14,131,-1,Fallback mode
1.14,132,-1,Fallback mode
1.14,132,-1,Fallback mode
1.14,134,-1,Fallback mode
1.14,135,-1,Fallback mode
1.14,136,-1,Fallback mode
1.14,140,-1,Fallback mode
1.14,141,-1,Fallback mode
1.14,143,-1,Fallback mode
1.14,144,-1,Fallback mode
1.14,146,-1,Fallback mode
1.14,148,-1,Fallback mode
-1,0,-1,Malformed or unreadable data
1.14,685,-1,Fallback mode
1.14,1164,-1,Fallback mode
1.14,1693,-1,Fallback mode
1.14,2222,-1,Fallback mode
1.14,2750,-1,Fallback mode
1.09,3279,-1,Fallback mode
0.72,3807,-1,Fallback mode
0.00,4332,-1,Fallback mode
0.24,4860,-1,Fallback mode
0.36,5388,-1,Fallback mode
0.83,5917,-1,Fallback mode
1.81,6445,-1,Fallback mode
2.70,6974,-1,Fallback mode
2.76,7503,-1,Fallback mode
2.76,8032,-1,Fallback mode
2.75,8559,-1,Fallback mode
2.75,9089,-1,Fallback mode
2.75,9618,-1,Fallback mode
2.75,10147,-1,Fallback mode
2.75,10675,-1,Fallback mode
2.75,11204,-1,Fallback mode
2.75,11733,-1,Fallback mode
2.75,12261,-1,Fallback mode
2.75,12791,-1,Fallback mode
2.75,13319,-1,Fallback mode
2.75,13848,-1,Fallback mode
2.75,14376,-1,Fallback mode
2.75,14905,-1,Fallback mode
2.75,15433,-1,Fallback mode
2.75,15961,-1,Fallback mode
2.75,16491,-1,Fallback mode
2.75,17019,-1,Fallback mode
2.75,17574,-1,Fallback mode
2.75,18077,-1,Fallback mode
2.75,18606,-1,Fallback mode
2.66,19135,-1,Fallback mode
1.95,19664,-1,Fallback mode
1.76,20193,-1,Fallback mode
-1,0,38,Malformed or unreadable data
0.19,13441,38,Falback mode ON
0.19,28273,38,Fallback mode
0.19,28277,38,Fallback mode
0.19,28284,38,Fallback mode
0.20,28287,38,Fallback mode
0.21,28290,38,Fallback mode
0.81,28292,38,Fallback mode
1.08,28295,38,Fallback mode
1.38,28297,38,Fallback mode
1.54,28298,38,Fallback mode
2.02,28299,38,Fallback mode
2.45,28300,38,Fallback mode
2.93,28302,38,Fallback mode
1.69,28303,38,Fallback mode
1.37,28305,38,Fallback mode
2.36,28306,38,Fallback mode
2.97,28307,38,Fallback mode
2.93,28311,38,Fallback mode
2.92,28312,38,Fallback mode
2.93,28314,38,Fallback mode
2.93,28315,38,Fallback mode
2.93,28316,38,Fallback mode
2.94,28317,38,Fallback mode
2.94,28320,38,Fallback mode
2.94,28321,38,Fallback mode
2.94,28323,38,Fallback mode
2.94,28324,38,Fallback mode
2.93,28327,38,Fallback mode
2.93,28328,38,Fallback mode
2.93,28769,38,Fallback mode
2.93,29297,38,Fallback mode
2.93,29826,38,Fallback mode
2.93,30361,38,Fallback mode
2.93,30884,38,Fallback mode
2.93,31412,38,Fallback mode
2.93,31962,38,Fallback mode
2.93,32470,38,Fallback mode
2.93,32998,38,Fallback mode
2.93,33531,38,Fallback mode
2.93,34057,38,Fallback mode
2.93,34585,38,Fallback mode
2.93,35113,38,Fallback mode
2.93,35646,38,Fallback mode
2.93,36171,38,Fallback mode
2.93,36705,38,Fallback mode
2.93,37235,38,Fallback mode
2.93,37758,38,Fallback mode
2.93,38289,38,Fallback mode
